days_left,stock,price,avg_sales,discount,season_demand,supplier_delay,storage_temp,product_age,category,risk
27,107,214,41,33,0.84,4,9,12,1,0
29,132,117,29,27,0.72,2,1,2,5,0
5,103,279,32,11,0.89,4,6,6,4,1
16,41,191,16,11,0.96,8,9,4,1,0
5,92,307,45,49,0.37,2,0,58,1,0
5,174,428,29,16,0.11,9,4,9,5,1
2,105,232,30,30,0.68,1,4,9,4,0
8,126,266,5,31,0.67,5,6,53,4,0
3,182,312,30,25,1.0,0,7,14,4,0
19,160,64,35,6,0.11,0,0,27,3,0
17,145,379,45,32,0.39,5,2,33,5,0
3,178,321,43,9,0.8,4,0,23,4,1
25,79,376,48,9,0.97,1,3,17,4,0
4,15,122,16,42,0.1,8,5,26,1,0
12,121,283,9,0,0.34,7,7,9,3,0
19,42,312,15,25,0.47,4,3,17,1,0
18,175,292,7,15,0.16,4,0,43,2,0
26,135,445,34,14,0.27,6,3,11,1,0
8,179,109,25,5,0.69,9,3,4,2,0
22,168,416,23,16,0.35,2,0,52,1,0
29,143,354,17,31,0.3,0,2,40,1,0
13,193,201,5,6,0.66,4,8,21,4,0
8,145,482,5,26,0.66,6,7,32,2,0
4,198,304,23,25,0.28,6,4,20,2,0
26,85,144,1,30,0.34,7,9,26,4,0
27,114,310,30,11,1.0,7,7,10,2,0
13,73,258,9,2,0.13,6,6,52,4,0
8,23,476,29,7,0.17,1,9,52,1,0
26,148,410,11,41,0.5,2,3,7,1,0
28,185,63,42,40,0.33,7,7,59,2,0
17,11,76,23,11,0.77,2,3,4,1,0
20,13,165,21,17,0.15,9,7,59,5,0
12,85,87,37,23,0.53,5,7,29,5,0
26,83,196,26,31,0.12,2,3,51,5,0
15,175,424,10,39,0.95,7,1,4,2,0
27,74,80,18,13,0.65,4,5,15,4,0
18,146,472,24,16,0.94,6,8,18,4,0
3,36,366,23,45,0.56,1,1,51,1,0
29,63,355,24,27,0.13,0,6,40,5,0
24,27,370,42,0,0.13,9,2,12,1,0
5,183,189,15,0,0.65,9,0,53,4,1
1,148,167,36,4,0.8,8,4,19,5,1
24,117,27,20,31,0.63,1,7,43,4,0
7,120,167,47,3,0.25,8,7,40,5,0
23,46,76,49,28,0.5,7,9,11,4,0
15,50,48,32,4,0.78,0,5,15,1,0
25,155,357,33,47,0.3,1,5,46,2,0
14,47,408,35,12,0.58,2,2,50,2,0
18,46,281,11,0,0.4,6,2,19,4,0
26,153,85,47,47,0.28,0,7,9,1,0
10,70,275,48,5,0.14,1,4,21,2,0
10,82,442,22,25,0.65,7,5,59,2,0
19,135,36,12,40,0.19,3,1,39,5,0
7,75,317,20,35,0.78,0,5,31,1,0
21,145,190,42,10,0.62,5,0,5,4,0
2,38,194,23,9,0.2,5,1,35,3,0
28,147,87,25,46,0.65,1,2,2,2,0
12,144,409,41,45,0.46,7,2,47,4,0
29,86,455,13,5,0.82,8,5,3,2,0
12,143,218,42,24,0.24,7,2,33,4,0
26,188,320,22,38,0.97,1,1,15,4,0
8,186,327,17,17,0.33,4,7,51,5,0
14,127,241,45,15,0.84,5,1,26,1,0
1,20,99,39,8,0.58,0,9,6,4,0
2,126,355,46,30,0.86,4,4,13,5,0
19,161,161,6,19,0.22,5,0,58,2,0
2,149,439,38,23,0.9,3,1,58,5,0
25,60,339,20,29,0.52,8,8,12,4,0
25,141,45,24,34,0.29,8,8,28,1,0
23,56,317,36,30,0.39,8,6,19,4,0
7,12,249,27,19,0.55,9,9,28,3,0
20,140,355,48,45,0.74,3,3,48,1,0
11,188,124,12,8,0.62,1,3,58,4,0
22,153,258,32,18,0.69,9,9,52,3,0
20,13,30,7,26,0.87,0,8,17,4,0
26,188,455,4,43,0.21,2,2,35,5,0
15,90,221,33,6,0.7,8,7,39,1,0
18,41,302,14,20,0.57,6,6,33,1,0
8,136,437,22,2,0.16,9,1,31,1,0
9,181,244,6,4,0.25,0,8,53,3,0
7,33,340,34,26,0.82,2,6,57,5,0
5,41,287,30,6,0.84,3,8,18,2,0
8,55,282,39,39,0.51,0,8,29,3,0
15,21,157,21,11,0.85,2,4,43,2,0
28,165,410,49,34,0.45,7,4,19,5,0
1,71,167,32,8,0.66,3,3,18,3,0
14,30,270,9,6,0.71,3,3,34,4,0
12,118,39,2,11,0.57,1,1,37,3,0
1,142,305,27,19,0.58,7,5,26,4,1
16,118,459,17,26,0.41,2,4,46,4,0
23,41,52,5,45,0.92,0,7,24,1,0
20,58,402,33,13,0.84,3,4,13,4,0
20,160,486,42,23,0.54,8,0,30,4,0
13,134,27,49,34,0.19,9,3,34,2,0
1,21,336,15,47,0.16,3,7,10,4,0
13,189,213,32,17,0.81,2,1,25,2,0
20,46,281,9,8,0.81,8,3,15,2,0
9,88,451,43,28,0.17,7,3,37,4,0
26,71,20,22,23,0.45,8,0,27,3,0
10,88,307,12,11,0.3,7,2,46,3,0
7,32,65,5,37,0.85,2,7,33,5,0
10,53,458,5,33,0.22,1,0,33,3,0
17,130,115,44,4,0.61,0,5,28,5,0
20,120,198,26,21,0.12,4,5,9,4,0
12,150,464,13,22,0.53,7,0,27,1,0
23,35,183,26,30,0.8,0,0,49,1,0
23,58,27,16,32,0.16,0,4,34,1,0
8,177,220,1,20,0.68,9,1,10,1,0
21,155,221,31,6,0.73,6,0,40,2,0
14,137,337,26,16,0.68,2,1,55,5,0
6,197,326,11,9,0.68,2,8,2,1,1
12,162,83,28,22,0.4,0,0,43,4,0
22,102,188,17,13,0.25,9,7,14,1,0
9,121,171,27,16,0.79,1,3,48,2,0
23,151,156,5,12,0.33,1,9,27,2,0
15,114,64,9,5,0.13,4,2,51,2,0
27,107,150,26,0,0.45,8,3,32,1,0
24,151,194,19,23,0.39,4,9,18,3,0
13,83,295,3,29,0.88,4,9,27,4,0
16,32,483,33,41,0.45,9,5,34,2,0
9,47,203,24,48,0.32,0,4,23,3,0
24,41,218,9,25,0.8,3,3,16,3,0
8,102,295,26,47,0.16,7,6,23,3,0
15,160,490,23,30,0.25,5,3,25,5,0
19,119,83,47,5,0.99,6,4,29,2,0
4,90,306,11,22,0.48,8,3,46,2,0
10,82,225,13,44,0.25,3,6,51,5,0
4,51,156,33,22,0.39,9,3,3,4,0
24,120,408,28,43,0.45,5,2,6,1,0
9,154,53,21,5,0.66,6,3,34,2,0
21,138,235,35,2,0.5,5,3,7,5,0
2,22,216,44,33,0.87,9,2,27,4,0
29,134,139,3,7,0.46,0,0,12,5,0
9,151,390,45,14,0.2,0,3,34,4,0
7,130,336,24,48,0.44,9,9,12,4,0
8,28,241,25,20,0.52,9,2,55,1,0
2,95,53,6,22,0.23,0,9,27,2,0
18,87,87,29,10,0.79,6,7,17,2,0
13,186,68,13,33,0.53,2,5,13,3,0
20,98,32,38,40,0.54,1,7,3,5,0
7,125,131,2,24,0.84,0,0,15,3,0
7,64,363,8,11,0.66,8,0,40,4,0
23,11,71,38,45,0.31,6,5,50,2,0
5,138,455,6,26,0.94,3,6,1,1,0
3,18,454,28,6,0.29,6,8,12,5,0
14,171,473,43,15,0.34,4,8,27,2,0
14,96,33,5,43,0.88,7,1,57,3,0
17,56,188,4,14,0.99,8,2,42,4,0
7,171,93,39,17,0.85,9,5,7,3,0
24,151,155,37,36,0.77,5,7,49,2,0
2,10,289,33,5,0.11,7,9,13,5,0
2,58,197,28,23,0.22,2,5,54,5,0
12,105,479,5,36,0.24,1,3,1,4,0
21,98,39,6,41,0.81,8,6,7,3,0
4,63,493,11,33,0.36,9,0,11,5,0
26,63,268,46,21,0.22,9,9,56,2,0
26,37,174,17,7,0.83,6,1,6,5,0
10,84,230,14,39,0.62,7,7,58,4,0
22,163,330,18,33,0.16,8,6,33,3,0
14,194,53,29,2,0.82,9,2,14,3,0
7,141,82,26,21,1.0,8,0,18,1,0
5,153,68,15,47,0.91,7,9,32,5,0
5,117,342,18,33,0.18,7,7,9,2,0
2,47,224,30,14,0.79,5,3,23,4,0
9,42,426,18,16,0.65,0,6,5,1,0
10,196,334,8,16,0.53,7,6,58,5,0
7,148,163,21,44,0.12,5,7,9,4,0
12,68,392,22,38,0.41,5,7,32,1,0
21,26,420,37,45,0.55,7,4,40,3,0
9,104,399,38,37,0.25,6,5,42,2,0
12,119,140,49,24,0.31,1,1,46,3,0
18,63,396,42,19,0.23,6,0,29,3,0
28,72,268,14,1,0.63,0,5,34,1,0
5,194,55,23,37,0.26,8,9,25,5,0
28,10,205,4,31,0.67,7,4,46,4,0
14,45,474,34,13,0.67,7,0,14,2,0
29,73,94,6,24,0.69,8,5,37,4,0
10,78,298,43,3,0.62,0,8,16,5,0
16,20,293,47,43,0.39,7,6,35,5,0
12,74,380,6,30,0.52,5,5,15,1,0
5,97,395,44,28,0.63,8,4,24,3,0
6,160,350,48,30,0.16,3,3,36,3,0
9,26,84,1,43,0.62,6,6,28,2,0
13,169,448,21,16,0.78,5,1,57,5,0
9,165,242,16,18,0.69,5,0,25,5,0
25,53,321,6,0,0.86,9,8,50,1,0
5,89,63,41,12,0.51,9,7,24,5,0
18,140,106,30,5,0.37,6,7,13,2,0
22,72,122,9,44,0.44,1,0,30,5,0
14,48,127,46,34,0.86,7,8,28,4,0
11,90,484,3,16,0.25,9,4,57,4,0
11,114,402,25,30,0.5,2,8,30,2,0
22,166,103,44,29,0.23,1,5,39,1,0
10,89,84,16,21,0.98,6,8,34,4,0
22,21,217,15,17,0.72,6,1,7,3,0
6,159,314,9,30,0.91,0,6,41,5,0
21,78,175,8,35,0.81,0,0,51,3,0
25,89,280,6,21,0.69,2,7,17,5,0
21,119,257,28,31,0.49,1,5,32,3,0
19,121,284,37,15,0.7,4,0,17,2,0
29,148,367,2,15,0.31,3,2,31,5,0
12,41,444,8,41,0.55,7,4,45,4,0
10,52,418,32,7,0.53,9,4,52,3,0
24,47,356,32,22,0.42,5,8,46,4,0
5,185,339,20,20,0.89,4,6,16,5,0
17,167,76,20,8,0.49,6,5,17,4,0
1,12,105,27,35,0.59,4,4,50,4,0
25,10,322,18,37,0.41,0,3,53,1,0
3,190,431,15,5,0.25,3,6,56,2,1
5,199,126,43,21,0.53,1,8,48,3,0
13,94,90,31,9,0.18,8,5,18,1,0
17,41,468,48,49,0.49,8,8,19,5,0
20,154,453,44,46,0.81,0,8,4,5,0
1,45,293,8,16,0.36,9,4,48,5,1
19,133,472,43,5,0.7,8,3,20,4,0
28,131,47,41,29,0.57,8,6,11,2,0
9,65,49,32,15,0.29,6,2,11,2,0
16,70,416,25,3,0.11,7,2,18,4,0
18,166,341,31,23,0.42,6,8,44,2,0
19,151,388,26,9,0.27,1,5,47,2,0
15,168,392,34,16,0.74,4,9,10,5,0
24,155,180,30,37,0.75,2,5,58,2,0
19,29,286,41,38,1.0,5,1,52,1,0
24,73,492,24,24,0.27,9,1,24,2,0
8,195,355,10,15,0.39,1,1,42,5,0
15,183,323,19,48,0.11,3,8,42,1,0
17,34,256,47,45,1.0,5,9,37,1,0
28,159,273,39,29,0.5,4,3,6,2,0
12,122,88,19,20,0.6,0,7,3,4,0
18,47,489,18,26,0.72,8,9,44,1,0
17,174,242,25,34,0.68,0,9,21,3,0
2,111,326,1,22,0.86,2,7,36,3,0
2,114,474,47,47,0.26,4,2,24,5,0
25,144,313,44,2,0.13,7,1,14,1,0
1,142,192,12,18,0.99,2,7,52,5,1
5,140,489,4,7,0.47,0,2,47,1,1
10,151,219,1,10,0.93,6,0,8,1,0
26,88,432,37,0,0.56,2,8,37,3,0
23,191,214,48,7,0.14,7,9,31,5,0
22,93,56,32,28,0.39,9,7,15,4,0
2,108,94,3,32,0.96,5,7,52,5,0
15,175,352,33,26,0.7,1,1,19,4,0
23,73,261,15,47,0.94,8,6,17,3,0
12,136,35,25,31,0.48,0,6,47,4,0
12,54,67,47,30,0.13,1,0,39,3,0
5,144,153,11,46,0.74,5,7,19,3,0
4,56,114,23,2,0.17,3,1,9,2,0
27,66,59,7,31,0.99,7,0,35,3,0
10,80,361,29,41,0.34,3,5,29,5,0
24,169,341,31,13,0.37,0,2,20,1,0
22,132,422,18,38,0.5,8,1,41,3,0
12,179,297,18,21,0.95,0,5,25,2,0
26,196,313,47,17,0.66,5,9,29,3,0
12,12,383,30,16,0.9,1,6,25,2,0
18,177,329,35,33,0.8,1,8,16,5,0
27,92,303,46,21,0.48,1,9,38,2,0
10,96,322,9,40,0.58,7,5,37,3,0
27,164,341,18,20,0.82,9,5,9,5,0
7,109,269,31,46,0.11,4,0,29,1,0
28,54,194,23,42,0.44,4,1,51,2,0
15,43,447,17,14,0.46,0,1,27,2,0
13,153,377,27,17,0.22,3,2,1,1,0
22,154,249,30,7,0.55,0,4,9,2,0
26,131,452,29,45,0.63,3,7,49,5,0
27,70,235,26,45,0.55,0,8,27,5,0
21,90,254,19,33,0.12,5,3,7,2,0
23,68,174,27,49,0.81,2,6,53,4,0
25,191,362,11,9,0.73,9,0,45,4,0
13,186,107,48,13,0.68,7,1,13,1,0
23,108,386,21,40,0.74,8,1,14,1,0
24,197,73,28,39,0.38,0,7,16,5,0
18,42,316,47,27,0.39,1,7,25,5,0
3,108,383,17,26,0.98,6,1,8,1,0
17,167,109,22,2,0.24,2,0,28,2,0
19,72,58,36,21,0.98,7,5,4,3,0
1,79,436,36,1,0.51,5,1,27,5,0
1,169,339,14,26,0.81,5,2,54,2,0
11,197,161,22,48,0.72,3,4,55,3,0
6,187,110,24,36,0.28,6,1,14,5,0
19,74,338,1,23,0.12,8,6,10,3,0
13,126,53,23,7,0.14,4,2,55,2,0
21,13,347,47,37,0.38,0,2,27,2,0
9,60,273,40,34,0.1,4,2,35,3,0
11,91,417,37,26,0.93,9,7,33,1,0
18,81,131,11,49,0.59,9,0,6,5,0
23,178,483,9,17,0.39,4,5,27,2,0
1,162,377,28,8,0.5,8,3,46,3,1
21,36,174,3,37,0.86,4,4,30,5,0
17,184,28,21,19,0.12,7,2,29,5,0
6,153,184,42,3,0.38,8,2,46,2,1
29,25,113,20,9,0.65,9,5,40,2,0
15,197,427,5,32,0.3,0,4,4,3,0
5,12,373,18,7,0.5,8,4,12,4,0
3,66,53,33,10,0.28,2,5,40,3,0
25,67,74,46,13,0.76,1,8,59,4,0
14,66,369,39,32,0.78,8,2,56,1,0
14,155,59,44,37,0.32,1,6,24,5,0
26,36,258,20,22,0.3,5,9,44,5,0
21,30,79,12,16,0.31,8,3,30,1,0
16,10,99,31,25,0.41,3,7,46,1,0
22,91,393,48,48,0.96,6,0,36,5,0
27,190,431,41,39,0.72,9,6,7,4,0
2,23,276,15,34,0.34,7,6,40,2,0
11,66,174,26,41,0.69,1,1,4,3,0
10,106,70,49,26,0.45,4,5,48,3,0
3,15,346,5,5,0.81,3,0,18,1,0
23,152,125,5,5,0.44,8,3,35,5,0
18,191,279,39,36,0.21,6,2,52,4,0
13,19,321,31,31,0.3,2,6,47,4,0
25,179,434,7,22,0.58,0,3,11,4,0
5,25,347,32,46,0.57,4,6,34,4,0
22,80,371,11,6,1.0,7,1,32,2,0
8,68,385,17,4,0.65,7,4,40,3,0
18,150,328,45,0,0.83,8,5,25,5,0
15,129,427,34,28,0.63,9,1,31,2,0
25,89,490,20,30,0.63,0,3,17,3,0
25,179,154,18,20,0.32,7,0,3,4,0
29,178,338,18,4,0.59,9,4,38,5,0
11,47,293,34,48,0.86,3,0,16,4,0
11,121,168,48,43,0.32,2,8,32,4,0
24,11,41,38,33,0.79,8,6,50,2,0
13,182,411,6,40,0.31,5,4,28,4,0
5,31,391,45,11,0.74,0,4,51,5,0
22,131,288,23,36,0.24,8,7,31,2,0
26,94,275,17,44,0.52,6,1,43,4,0
27,166,476,18,32,0.2,4,0,23,4,0
11,187,150,39,41,0.52,6,3,47,4,0
29,31,224,14,17,0.32,8,2,39,1,0
4,27,461,37,38,0.67,1,0,58,5,0
3,104,453,25,39,0.68,5,8,50,4,0
27,167,179,17,31,0.3,5,6,54,2,0
22,193,360,49,5,0.12,5,0,35,1,0
29,83,217,17,17,0.54,0,3,1,4,0
23,133,205,27,23,0.18,4,9,21,3,0
16,197,101,28,3,0.78,5,1,44,4,0
18,85,66,1,20,0.97,5,4,39,3,0
26,199,364,46,10,0.71,9,2,29,1,0
5,13,27,40,2,0.55,6,6,52,4,0
1,141,23,4,25,0.76,8,2,10,4,0
17,98,472,26,30,0.19,2,5,14,1,0
26,112,219,46,41,0.76,4,9,23,1,0
29,30,203,30,39,0.15,8,5,28,3,0
4,19,415,13,9,0.8,9,8,40,2,0
7,157,456,35,27,0.65,7,4,47,1,0
10,47,50,31,29,0.61,1,2,3,3,0
2,102,200,5,11,0.21,5,8,28,3,1
7,37,450,32,27,0.59,2,0,44,1,0
26,192,374,32,20,0.9,4,7,43,2,0
7,95,350,41,29,0.33,8,2,45,3,0
1,20,78,47,34,0.14,0,8,20,3,0
10,166,448,32,45,0.4,2,0,8,5,0
2,55,207,9,0,0.95,1,4,42,5,1
15,177,130,36,45,0.51,4,2,10,1,0
1,194,178,24,0,0.54,3,8,2,5,1
3,111,112,1,28,0.61,5,5,40,5,0
12,12,488,15,30,0.19,1,8,20,3,0
27,115,314,8,40,0.16,7,6,53,3,0
13,155,484,23,42,0.46,6,6,29,5,0
4,96,329,39,8,0.56,5,2,8,3,0
1,140,254,40,25,0.76,8,4,26,4,0
11,55,481,2,24,0.97,8,2,45,5,0
8,116,386,42,0,0.25,5,0,44,4,0
26,25,260,19,26,0.56,2,7,54,4,0
27,12,112,18,5,0.62,3,2,9,2,0
5,48,424,23,3,0.16,0,9,5,5,0
13,52,485,39,15,0.74,7,9,34,5,0
2,35,187,26,26,0.58,3,8,14,2,0
21,13,161,10,28,0.16,5,7,39,2,0
15,79,23,4,7,0.43,0,0,3,4,0
26,71,102,22,4,0.17,7,8,5,4,0
13,76,431,36,49,0.73,4,9,16,2,0
8,169,198,30,28,0.6,7,7,18,1,0
1,102,101,27,11,0.72,0,6,6,3,1
24,180,333,6,45,0.7,4,5,13,1,0
23,10,193,26,34,0.72,1,3,26,4,0
29,152,171,22,21,0.86,9,5,23,5,0
4,123,143,6,12,0.36,3,7,51,3,1
24,45,31,20,23,0.83,0,7,51,4,0
26,109,116,39,6,0.96,2,1,37,4,0
26,52,203,12,47,0.39,3,7,9,3,0
14,78,181,11,31,0.8,9,8,9,4,0
8,70,297,29,34,0.61,3,2,31,1,0
4,52,446,24,48,0.63,3,0,20,3,0
21,27,47,35,0,0.49,2,6,40,5,0
23,16,135,24,42,0.13,3,5,16,5,0
27,91,441,26,13,0.9,0,5,57,4,0
23,139,240,21,40,0.32,9,4,24,1,0
19,104,145,12,16,0.6,4,5,19,4,0
21,63,139,36,28,0.6,3,8,6,1,0
16,129,455,43,8,0.23,0,0,49,5,0
17,77,376,13,49,0.96,7,8,25,4,0
18,100,211,2,41,0.41,8,0,29,3,0
8,117,442,5,34,0.4,1,0,35,2,0
4,189,303,35,5,0.45,2,5,59,3,1
13,136,119,46,0,0.97,0,7,4,4,0
29,180,171,14,13,0.91,0,6,21,4,0
4,60,235,31,4,0.33,3,8,17,4,0
5,94,244,27,8,0.97,5,7,6,2,1
21,63,251,42,41,0.36,0,7,29,1,0
17,194,495,3,9,0.63,1,0,59,3,0
1,70,231,26,4,0.29,1,8,6,5,0
13,104,289,7,1,0.88,2,3,7,1,0
22,152,65,17,17,0.53,4,3,18,5,0
5,28,335,23,37,0.63,5,0,22,4,0
5,16,466,21,45,1.0,5,5,47,1,0
17,169,245,11,10,0.23,5,9,16,1,0
10,143,100,19,23,0.67,2,1,54,5,0
8,150,494,29,26,0.13,5,8,42,4,0
29,51,449,42,13,0.51,5,0,51,5,0
3,146,470,35,37,0.5,7,6,8,5,0
13,155,195,45,18,0.35,8,2,27,5,0
5,176,226,49,23,0.37,6,5,20,4,0
26,196,460,3,9,0.94,7,7,47,3,0
24,106,242,38,41,0.31,8,7,51,3,0
4,88,203,1,49,0.92,5,9,2,1,0
23,100,448,18,24,0.5,6,7,42,5,0
18,142,286,29,31,0.99,5,9,14,5,0
28,156,89,26,40,0.2,3,1,7,2,0
10,16,488,48,10,0.28,6,8,4,4,0
2,181,384,22,14,0.19,3,4,5,1,1
18,31,149,27,0,0.59,2,9,31,4,0
23,111,316,39,26,0.26,0,9,23,2,0
24,67,126,40,38,0.67,3,4,24,2,0
24,155,189,35,30,0.74,8,3,37,5,0
2,40,116,31,25,0.27,6,2,44,1,0
10,191,318,45,45,0.56,2,5,59,1,0
19,125,436,27,49,0.18,6,9,43,5,0
3,104,85,11,17,0.2,4,5,11,5,1
12,112,373,44,16,0.47,5,0,57,5,0
26,98,187,4,4,0.97,2,3,50,5,0
13,87,435,44,33,0.49,3,5,6,4,0
9,99,121,4,10,0.35,8,0,52,5,0
9,183,201,24,31,0.63,9,6,52,2,0
2,17,359,31,37,0.55,9,1,14,1,0
21,123,127,25,13,0.44,2,8,15,2,0
18,41,231,6,48,0.3,5,2,30,1,0
25,100,169,42,0,0.74,7,6,16,4,0
19,72,207,46,19,0.43,5,0,35,5,0
29,102,213,32,0,0.89,6,5,48,1,0
9,31,422,28,28,0.35,3,1,9,4,0
24,194,36,13,42,0.42,0,4,18,3,0
25,71,204,49,9,0.93,0,9,4,4,0
5,152,378,25,49,0.48,9,9,18,1,0
29,68,206,16,31,0.82,0,2,34,4,0
16,127,486,40,6,0.82,7,5,9,3,0
1,40,408,8,19,0.18,8,6,23,3,1
10,55,405,12,45,0.49,9,7,55,3,0
16,180,65,37,47,0.91,3,5,39,4,0
12,92,152,7,1,0.57,4,2,51,5,0
7,57,377,42,39,0.25,4,3,32,1,0
9,160,354,46,43,0.21,0,2,38,2,0
3,76,249,16,26,0.2,2,3,23,3,0
7,199,39,13,49,0.74,7,8,18,3,0
16,70,24,47,16,0.19,1,2,28,2,0
23,132,115,27,25,0.62,0,5,48,5,0
6,164,311,36,33,0.95,3,0,44,2,0
12,14,176,38,47,0.75,2,2,19,2,0
26,159,149,9,28,0.14,5,3,4,3,0
5,175,30,38,26,0.14,8,3,31,3,0
26,118,219,38,25,0.78,7,8,56,2,0
10,23,197,3,9,0.72,4,1,22,5,0
28,68,67,27,26,0.79,9,7,2,2,0
13,77,400,36,0,0.19,7,8,28,4,0
5,53,240,34,9,0.3,3,8,54,2,0
5,194,110,19,47,0.41,6,6,54,5,0
4,187,225,31,36,0.8,7,3,1,1,0
4,22,126,3,45,0.92,0,4,45,5,0
23,13,179,49,8,0.12,4,6,4,5,0
2,100,53,34,27,0.6,3,1,57,1,0
19,180,218,18,20,0.62,6,1,18,5,0
23,153,308,16,32,0.5,3,8,2,4,0
24,44,261,40,3,0.26,0,7,25,4,0
15,193,172,26,18,0.2,4,8,55,1,0
10,151,101,10,23,0.23,5,1,40,5,0
24,118,286,32,38,0.24,3,0,8,1,0
29,73,364,6,25,0.72,7,2,35,3,0
19,59,120,8,37,0.41,7,6,15,4,0
17,115,235,24,42,0.93,0,9,22,5,0
16,37,185,26,18,0.53,3,3,14,5,0
27,101,113,44,1,0.9,8,6,42,4,0
11,72,445,4,19,0.19,8,6,18,2,0
1,167,346,44,26,0.51,6,8,28,3,0
22,14,469,14,4,0.48,7,0,44,1,0
20,144,268,24,1,0.42,2,1,39,5,0
3,138,383,22,6,0.59,0,5,53,4,1
18,38,363,44,31,0.6,4,3,28,2,0
14,162,451,34,5,0.97,4,4,54,4,0
4,184,244,49,39,0.44,2,1,45,5,0
20,186,450,43,7,0.96,0,7,47,2,0
9,79,169,47,27,0.97,4,5,59,4,0
26,144,49,41,34,0.19,6,8,58,3,0
3,28,473,47,8,0.26,1,1,16,3,0
16,174,173,47,15,0.76,8,6,41,1,0
16,31,314,24,37,0.12,8,6,42,4,0
22,192,168,32,10,0.59,3,0,31,4,0
12,90,470,29,31,0.15,8,0,29,2,0
7,137,235,24,27,0.89,0,0,6,3,0
21,15,415,32,14,0.39,6,8,14,3,0
14,78,449,49,40,0.35,0,2,2,1,0
13,25,451,5,4,0.32,0,6,26,2,0
24,129,425,27,13,0.24,6,5,21,2,0
25,88,87,10,40,0.38,9,4,35,5,0
29,88,21,20,39,0.33,7,6,5,1,0
27,141,251,14,34,0.81,1,8,52,4,0
11,50,479,1,49,0.82,0,4,12,1,0
22,122,47,43,9,0.49,6,1,9,3,0
24,138,442,6,49,0.76,0,6,19,3,0
10,134,111,31,39,0.13,7,4,37,1,0
28,116,338,24,11,0.17,2,4,12,1,0
24,178,159,39,11,0.7,9,3,47,4,0
3,92,37,2,18,0.67,5,7,48,2,1
8,19,280,35,46,0.23,1,8,30,1,0
19,83,207,1,20,0.2,1,8,37,4,0
28,97,482,8,46,0.32,1,8,17,5,0
22,87,353,16,14,0.71,1,9,48,5,0
13,197,443,26,43,0.78,3,5,44,1,0
2,105,416,12,18,0.72,3,0,53,1,1
16,198,486,10,35,0.59,0,5,44,3,0
1,108,382,24,48,0.74,2,8,57,5,0
28,187,29,19,21,0.45,2,6,45,3,0
27,118,56,26,14,0.97,5,4,37,4,0
5,18,353,28,38,0.87,4,6,28,2,0
12,148,449,34,3,0.19,2,0,6,3,0
18,184,445,37,10,0.35,6,9,57,2,0
19,131,355,47,8,0.98,7,8,13,4,0
13,190,341,21,26,0.55,5,0,12,4,0
4,151,79,30,22,0.5,0,6,17,4,0
14,115,443,31,24,0.44,5,3,3,1,0
17,120,152,14,31,0.54,4,7,26,1,0
27,45,404,44,25,0.24,1,3,49,5,0
1,42,130,40,18,0.22,7,2,33,1,0
14,113,200,27,29,0.16,1,9,17,1,0
13,39,212,33,24,0.29,4,8,37,5,0
26,104,133,36,42,0.69,9,8,35,1,0
2,75,454,38,3,0.95,0,5,17,1,0
14,115,420,24,22,0.36,4,3,1,2,0
28,184,378,49,10,0.87,2,0,57,2,0
17,103,315,48,37,0.16,0,0,36,3,0
26,189,32,37,6,0.69,5,1,43,2,0
5,42,152,44,17,0.75,2,1,55,5,0
23,82,116,3,16,0.84,7,7,10,2,0
6,133,115,26,32,0.26,0,1,44,5,0
1,14,150,40,20,0.18,4,7,55,3,0
26,26,79,21,31,0.2,8,4,19,1,0
9,41,90,33,19,0.36,5,2,16,4,0
17,11,44,33,35,0.53,7,2,26,5,0
7,55,177,6,47,0.86,2,8,1,1,0
8,188,482,24,11,0.18,2,2,44,5,0
19,51,31,40,35,0.66,2,2,59,4,0
9,198,409,19,21,0.5,0,4,14,2,0
27,155,32,49,18,0.95,5,4,26,1,0
19,21,329,47,40,0.11,0,0,20,3,0
14,34,404,43,8,0.69,6,3,5,1,0
3,41,458,20,3,0.31,8,2,8,4,0
20,122,360,49,18,0.75,4,2,39,2,0
28,85,364,12,33,0.65,2,4,33,4,0
15,16,195,38,26,0.53,3,8,24,1,0
6,172,237,16,3,0.76,8,7,41,2,1
25,123,84,9,37,0.84,9,2,43,1,0
10,21,263,32,35,0.49,2,6,40,3,0
5,176,187,21,48,0.59,0,4,29,1,0
7,133,82,4,44,0.67,7,9,35,1,0
27,76,394,37,35,0.86,7,2,46,5,0
16,118,360,14,15,0.6,3,1,41,3,0
16,194,117,28,38,0.89,9,3,6,5,0
10,114,311,48,22,0.75,7,9,53,2,0
20,140,63,24,16,0.26,9,4,50,4,0
28,191,45,31,20,0.78,7,0,38,4,0
16,183,470,10,14,1.0,3,7,8,2,0
5,171,494,41,27,0.55,1,8,38,4,0
26,46,432,14,39,0.67,2,7,45,2,0
9,15,223,46,18,0.73,0,5,7,5,0
23,77,264,42,43,0.56,6,5,39,4,0
15,181,123,35,46,0.49,7,1,54,5,0
12,77,261,16,35,0.68,9,2,6,1,0
15,31,83,29,21,0.75,1,0,48,1,0
5,188,184,28,36,0.94,4,5,40,4,0
20,49,181,13,20,0.94,4,9,26,4,0
16,155,64,35,41,0.43,0,6,7,4,0
28,77,419,45,10,0.27,8,6,27,4,0
21,103,480,5,13,0.38,6,2,10,5,0
